,Commodity Year,Locations State Code,Location State Abbreviation,Location County Code,Location County Name,Commodity Code,Commodity Name,Insurance Plan Code,Insurance Plan Abbreviation,Stage Code,Damage Cause Code,Damage Cause Description,Month of Loss,Month of Loss Abbreviation,Determined Acres,Indemnity Amount
1970,2018,6,CA,21,Glenn,501,Olives,90,APH,UH,42,Freeze,2,FEB,149.606,275951.0
1971,2018,6,CA,21,Glenn,501,Olives,90,APH,UH,61,Wind/Excess Wind,5,MAY,29.0,76834.0
1972,2018,6,CA,21,Glenn,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,19006.0
1973,2018,6,CA,21,Glenn,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,59567.0
1974,2018,6,CA,23,Humboldt,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,7107.0
1975,2018,6,CA,23,Humboldt,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,190199.0
1976,2018,6,CA,23,Humboldt,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,111246.0
1977,2018,6,CA,23,Humboldt,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,192985.0
1978,2018,6,CA,25,Imperial,13,ONIONS,90,APH,3,12,Heat,6,JUN,49.2,18794.0
1979,2018,6,CA,25,Imperial,39,SUGAR BEETS,90,APH,2,12,Heat,2,FEB,116.75,10241.0
1980,2018,6,CA,25,Imperial,39,SUGAR BEETS,90,APH,2,12,Heat,10,OCT,350.25,30723.0
1981,2018,6,CA,25,Imperial,39,SUGAR BEETS,90,APH,2,42,Freeze,2,FEB,1184.6,216225.0
1982,2018,6,CA,25,Imperial,84,POTATOES,90,APH,H,12,Heat,10,OCT,60.95,26470.1
1983,2018,6,CA,25,Imperial,84,POTATOES,90,APH,H,42,Freeze,12,DEC,548.55,238230.9
1984,2018,6,CA,25,Imperial,107,ALFALFA SEED,90,APH,H,12,Heat,5,MAY,25.5,7024.5
1985,2018,6,CA,25,Imperial,107,ALFALFA SEED,90,APH,H,12,Heat,7,JUL,102.0,28098.0
1986,2018,6,CA,25,Imperial,107,ALFALFA SEED,90,APH,H,31,Excess Moisture/Precipitation/Rain,7,JUL,127.5,35122.5
1987,2018,6,CA,25,Imperial,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,379767.0
1988,2018,6,CA,25,Imperial,9999,All Other Crops,90,APH,H,12,Heat,7,JUL,49.92,28246.4
1989,2018,6,CA,25,Imperial,9999,All Other Crops,90,APH,UH,12,Heat,7,JUL,151.52,290844.0
1990,2018,6,CA,25,Imperial,9999,All Other Crops,90,APH,H,12,Heat,6,JUN,169.1,83371.0
1991,2018,6,CA,25,Imperial,9999,All Other Crops,90,APH,H,31,Excess Moisture/Precipitation/Rain,1,JAN,6.24,3530.8
1992,2018,6,CA,25,Imperial,9999,All Other Crops,90,APH,UH,31,Excess Moisture/Precipitation/Rain,1,JAN,18.94,36355.5
1993,2018,6,CA,25,Imperial,9999,All Other Crops,90,APH,H,42,Freeze,7,JUL,6.24,3530.8
1994,2018,6,CA,25,Imperial,9999,All Other Crops,90,APH,UH,42,Freeze,7,JUL,18.94,36355.5
1995,2018,6,CA,25,Imperial,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,1243.0
1996,2018,6,CA,29,Kern,11,WHEAT,2,RP,UH,11,Drought,1,JAN,59.29,3499.3
1997,2018,6,CA,29,Kern,11,WHEAT,1,YP,UH,11,Drought,1,JAN,430.759,28494.2
1998,2018,6,CA,29,Kern,11,WHEAT,1,YP,UH,12,Heat,4,APR,184.611,12211.8
1999,2018,6,CA,29,Kern,11,WHEAT,2,RP,UH,12,Heat,4,APR,25.41,1499.7
2000,2018,6,CA,29,Kern,12,BLUEBERRIES,90,APH,H,31,Excess Moisture/Precipitation/Rain,2,FEB,4.9,-7716.8
2001,2018,6,CA,29,Kern,12,BLUEBERRIES,90,APH,UH,31,Excess Moisture/Precipitation/Rain,2,FEB,7.51,34876.4
2002,2018,6,CA,29,Kern,12,BLUEBERRIES,90,APH,UH,41,Frost,12,DEC,22.53,104629.2
2003,2018,6,CA,29,Kern,12,BLUEBERRIES,90,APH,H,41,Frost,12,DEC,14.7,-23150.4
2004,2018,6,CA,29,Kern,12,BLUEBERRIES,90,APH,UH,42,Freeze,2,FEB,234.66,1217790.4
2005,2018,6,CA,29,Kern,12,BLUEBERRIES,90,APH,H,42,Freeze,2,FEB,106.0,8009.2
2006,2018,6,CA,29,Kern,13,ONIONS,90,APH,3,12,Heat,7,JUL,77.4,100628.0
2007,2018,6,CA,29,Kern,22,COTTON EX LONG STAPLE,90,APH,PF,13,Failure of Irrigation Supply,4,APR,184.4,181809.0
2008,2018,6,CA,29,Kern,22,COTTON EX LONG STAPLE,90,APH,PF,13,Failure of Irrigation Supply,5,MAY,37.1,28261.0
2009,2018,6,CA,29,Kern,47,DRY BEANS,90,APH,PF,13,Failure of Irrigation Supply,6,JUN,83.5,65798.0
2010,2018,6,CA,29,Kern,52,TABLE GRAPES,90,APH,H,12,Heat,7,JUL,4.8,11233.2
2011,2018,6,CA,29,Kern,52,TABLE GRAPES,90,APH,H,44,Cold Wet Weather,3,MAR,3.2,7488.8
2012,2018,6,CA,29,Kern,57,CHERRIES,47,ARH,H,12,Heat,4,APR,24.4,151289.0
2013,2018,6,CA,29,Kern,57,CHERRIES,47,ARH,UH,31,Excess Moisture/Precipitation/Rain,4,APR,38.288,209343.81
2014,2018,6,CA,29,Kern,57,CHERRIES,47,ARH,UA,31,Excess Moisture/Precipitation/Rain,3,MAR,0.0,-11450.9
2015,2018,6,CA,29,Kern,57,CHERRIES,47,ARH,H,31,Excess Moisture/Precipitation/Rain,3,MAR,17.28,36163.8
2016,2018,6,CA,29,Kern,57,CHERRIES,47,ARH,UH,31,Excess Moisture/Precipitation/Rain,3,MAR,1.72,11047.6
2017,2018,6,CA,29,Kern,57,CHERRIES,47,ARH,UH,41,Frost,2,FEB,2.58,16571.4
2018,2018,6,CA,29,Kern,57,CHERRIES,47,ARH,UA,41,Frost,2,FEB,0.0,-2411.4
2019,2018,6,CA,29,Kern,57,CHERRIES,47,ARH,UA,42,Freeze,2,FEB,0.0,-161770.7
2020,2018,6,CA,29,Kern,57,CHERRIES,47,ARH,UH,42,Freeze,2,FEB,284.352,1351455.19
2021,2018,6,CA,29,Kern,57,CHERRIES,47,ARH,H,42,Freeze,2,FEB,133.83,427427.2
2022,2018,6,CA,29,Kern,57,CHERRIES,47,ARH,H,44,Cold Wet Weather,3,MAR,259.8,182904.0
2023,2018,6,CA,29,Kern,57,CHERRIES,47,ARH,UH,44,Cold Wet Weather,3,MAR,30.0,183227.0
2024,2018,6,CA,29,Kern,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,1200923.0
2025,2018,6,CA,29,Kern,227,ORANGES,90,APH,H,12,Heat,5,MAY,75.8,22499.0
2026,2018,6,CA,29,Kern,227,ORANGES,90,APH,H,42,Freeze,12,DEC,53.9,27550.0
2027,2018,6,CA,29,Kern,227,ORANGES,90,APH,UH,42,Freeze,12,DEC,81.3,216193.0
2028,2018,6,CA,29,Kern,309,MANDARINS/TANGERINES,90,APH,H,12,Heat,5,MAY,1265.7,1050795.0
2029,2018,6,CA,29,Kern,309,MANDARINS/TANGERINES,90,APH,H,12,Heat,6,JUN,23.5,25304.72
2030,2018,6,CA,29,Kern,309,MANDARINS/TANGERINES,90,APH,H,42,Freeze,2,FEB,4.5,1747.0
2031,2018,6,CA,29,Kern,309,MANDARINS/TANGERINES,90,APH,H,42,Freeze,12,DEC,19.4,24154.28
2032,2018,6,CA,29,Kern,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,699659.0
2033,2018,6,CA,29,Kern,9999,All Other Crops,90,APH,UH,44,Cold Wet Weather,3,MAR,30.7,42136.0
2034,2018,6,CA,31,Kings,11,WHEAT,2,RP,UH,13,Failure of Irrigation Supply,2,FEB,32.955,8844.6
2035,2018,6,CA,31,Kings,11,WHEAT,2,RP,UH,13,Failure of Irrigation Supply,3,MAR,65.91,17689.2
2036,2018,6,CA,31,Kings,11,WHEAT,2,RP,UH,XX,,3,MAR,10.985,2948.2
2037,2018,6,CA,31,Kings,21,COTTON,1,YP,PF,13,Failure of Irrigation Supply,5,MAY,10.56,6618.0
2038,2018,6,CA,31,Kings,22,COTTON EX LONG STAPLE,90,APH,PF,13,Failure of Irrigation Supply,4,APR,158.9,112573.0
2039,2018,6,CA,31,Kings,22,COTTON EX LONG STAPLE,90,APH,PF,13,Failure of Irrigation Supply,5,MAY,703.48,498410.0
2040,2018,6,CA,31,Kings,22,COTTON EX LONG STAPLE,90,APH,PF,14,Failure of Irrigation Equipment,5,MAY,329.0,230184.0
2041,2018,6,CA,31,Kings,53,GRAPES,90,APH,H,12,Heat,7,JUL,127.0,2571.0
2042,2018,6,CA,31,Kings,57,CHERRIES,47,ARH,H,31,Excess Moisture/Precipitation/Rain,3,MAR,4.59,8646.6
2043,2018,6,CA,31,Kings,57,CHERRIES,47,ARH,H,42,Freeze,2,FEB,303.71,735139.4
2044,2018,6,CA,31,Kings,57,CHERRIES,47,ARH,UH,42,Freeze,2,FEB,14.16,128898.4
2045,2018,6,CA,31,Kings,57,CHERRIES,47,ARH,UA,42,Freeze,2,FEB,0.0,-19373.6
2046,2018,6,CA,31,Kings,57,CHERRIES,47,ARH,UA,44,Cold Wet Weather,4,APR,0.0,-4843.4
2047,2018,6,CA,31,Kings,57,CHERRIES,47,ARH,UH,44,Cold Wet Weather,4,APR,3.54,32224.6
2048,2018,6,CA,31,Kings,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,162694.0
2049,2018,6,CA,31,Kings,92,PLUMS,90,APH,H,21,Hail,4,APR,5.5,2937.0
2050,2018,6,CA,31,Kings,92,PLUMS,90,APH,H,21,Hail,2,FEB,1.8,2343.0
2051,2018,6,CA,31,Kings,92,PLUMS,90,APH,H,31,Excess Moisture/Precipitation/Rain,4,APR,5.5,2937.0
2052,2018,6,CA,31,Kings,92,PLUMS,90,APH,H,42,Freeze,2,FEB,44.2,165820.0
2053,2018,6,CA,31,Kings,220,FRESH NECTARINES,90,APH,H,21,Hail,2,FEB,0.8,96.0
2054,2018,6,CA,31,Kings,220,FRESH NECTARINES,90,APH,H,31,Excess Moisture/Precipitation/Rain,4,APR,2.0,2894.4
2055,2018,6,CA,31,Kings,220,FRESH NECTARINES,90,APH,H,42,Freeze,2,FEB,6.2,4725.6
2056,2018,6,CA,31,Kings,223,FRESH FREESTONE PEACHES,90,APH,H,31,Excess Moisture/Precipitation/Rain,4,APR,2.4,3083.6
2057,2018,6,CA,31,Kings,223,FRESH FREESTONE PEACHES,90,APH,H,42,Freeze,2,FEB,3.6,4625.4
2058,2018,6,CA,31,Kings,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,340.0
2059,2018,6,CA,31,Kings,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,148410.0
2060,2018,6,CA,31,Kings,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,7,JUL,0.0,114378.0
2061,2018,6,CA,31,Kings,9999,All Other Crops,90,APH,H,12,Heat,3,MAR,21.24,200626.2
2062,2018,6,CA,31,Kings,9999,All Other Crops,90,APH,H,31,Excess Moisture/Precipitation/Rain,4,APR,14.16,133750.8
2063,2018,6,CA,31,Kings,9999,All Other Crops,90,APH,UH,42,Freeze,2,FEB,12.7,399542.0
2064,2018,6,CA,33,Lake,53,GRAPES,90,APH,UH,91,Fire,7,JUL,7.4,39836.0
2065,2018,6,CA,33,Lake,89,PEARS,90,APH,H,44,Cold Wet Weather,4,APR,14.1,52578.0
2066,2018,6,CA,33,Lake,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,8578.0
2067,2018,6,CA,33,Lake,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,19852.0
2068,2018,6,CA,33,Lake,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,12322.0
2069,2018,6,CA,35,Lassen,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,422522.0
2070,2018,6,CA,35,Lassen,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,317024.0
2071,2018,6,CA,35,Lassen,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,377793.0
2072,2018,6,CA,35,Lassen,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,4569.0
2073,2018,6,CA,35,Lassen,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,1422.0
2074,2018,6,CA,35,Lassen,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,6095.0
2075,2018,6,CA,35,Lassen,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,3845.0
2076,2018,6,CA,35,Lassen,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,1399.0
2077,2018,6,CA,35,Lassen,9999,All Other Crops,50,DO,S,42,Freeze,2,FEB,110.67,23018.8
2078,2018,6,CA,35,Lassen,9999,All Other Crops,50,DO,UH,42,Freeze,2,FEB,156.24,64996.4
2079,2018,6,CA,35,Lassen,9999,All Other Crops,50,DO,S,93,Wildlife,1,JAN,47.43,9865.2
2080,2018,6,CA,35,Lassen,9999,All Other Crops,50,DO,UH,93,Wildlife,1,JAN,66.96,27855.6
2081,2018,6,CA,37,Los Angeles,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,105476.0
2082,2018,6,CA,37,Los Angeles,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,7,JUL,0.0,99867.0
2083,2018,6,CA,37,Los Angeles,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,1617.0
2084,2018,6,CA,37,Los Angeles,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,610.0
2085,2018,6,CA,39,Madera,28,ALMONDS,90,APH,H,42,Freeze,3,MAR,33.0,44962.0
2086,2018,6,CA,39,Madera,52,TABLE GRAPES,90,APH,UH,12,Heat,7,JUL,5.34,19800.0
2087,2018,6,CA,39,Madera,52,TABLE GRAPES,90,APH,UH,31,Excess Moisture/Precipitation/Rain,2,FEB,3.56,13200.0
2088,2018,6,CA,39,Madera,57,CHERRIES,47,ARH,UA,31,Excess Moisture/Precipitation/Rain,3,MAR,0.0,-8008.5
2089,2018,6,CA,39,Madera,57,CHERRIES,47,ARH,UH,31,Excess Moisture/Precipitation/Rain,3,MAR,8.5,38802.5
2090,2018,6,CA,39,Madera,57,CHERRIES,47,ARH,UH,42,Freeze,2,FEB,132.5,663952.5
2091,2018,6,CA,39,Madera,57,CHERRIES,47,ARH,H,42,Freeze,2,FEB,39.2,162308.0
2092,2018,6,CA,39,Madera,57,CHERRIES,47,ARH,UA,42,Freeze,2,FEB,0.0,-28923.5
2093,2018,6,CA,39,Madera,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,168996.0
2094,2018,6,CA,39,Madera,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,7,JUL,0.0,12195.0
2095,2018,6,CA,39,Madera,203,TANGELOS,90,APH,H,12,Heat,6,JUN,18.1,30860.0
2096,2018,6,CA,39,Madera,309,MANDARINS/TANGERINES,90,APH,H,12,Heat,4,APR,3.695,11323.55
2097,2018,6,CA,39,Madera,309,MANDARINS/TANGERINES,90,APH,H,12,Heat,6,JUN,236.48,724707.2
2098,2018,6,CA,39,Madera,309,MANDARINS/TANGERINES,90,APH,H,42,Freeze,6,JUN,129.325,396324.25
2099,2018,6,CA,39,Madera,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,7,JUL,0.0,107662.0
2100,2018,6,CA,39,Madera,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,763303.0
2101,2018,6,CA,39,Madera,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,1201.0
2102,2018,6,CA,41,Marin,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,17342.0
2103,2018,6,CA,41,Marin,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,8322.0
2104,2018,6,CA,41,Marin,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,41964.0
2105,2018,6,CA,43,Mariposa,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,65901.0
2106,2018,6,CA,45,Mendocino,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,134033.0
2107,2018,6,CA,45,Mendocino,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,32759.0
2108,2018,6,CA,45,Mendocino,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,307905.0
2109,2018,6,CA,45,Mendocino,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,50171.0
2110,2018,6,CA,45,Mendocino,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,56659.0
2111,2018,6,CA,47,Merced,21,COTTON,2,RP,PF,13,Failure of Irrigation Supply,2,FEB,96.0,56906.0
2112,2018,6,CA,47,Merced,28,ALMONDS,90,APH,UH,42,Freeze,2,FEB,16.2,39949.0
2113,2018,6,CA,47,Merced,28,ALMONDS,90,APH,H,42,Freeze,2,FEB,18.8,9644.0
2114,2018,6,CA,47,Merced,57,CHERRIES,47,ARH,H,44,Cold Wet Weather,3,MAR,76.0,297126.0
2115,2018,6,CA,47,Merced,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,1456.0
2116,2018,6,CA,47,Merced,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,71389.0
2117,2018,6,CA,47,Merced,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,7,JUL,0.0,8133.0
2118,2018,6,CA,47,Merced,91,BARLEY,1,YP,H,42,Freeze,2,FEB,75.0,7553.0
2119,2018,6,CA,47,Merced,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,8920.0
2120,2018,6,CA,47,Merced,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,266624.0
2121,2018,6,CA,47,Merced,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,7,JUL,0.0,36023.0
2122,2018,6,CA,47,Merced,9999,All Other Crops,90,APH,H,31,Excess Moisture/Precipitation/Rain,3,MAR,11.16,44684.8
2123,2018,6,CA,47,Merced,9999,All Other Crops,90,APH,H,42,Freeze,2,FEB,44.64,178739.2
2124,2018,6,CA,49,Modoc,11,WHEAT,2,RP,UH,01,Decline in Price,9,SEP,2.169,1387.83
2125,2018,6,CA,49,Modoc,11,WHEAT,2,RP,PT,12,Heat,4,APR,10.8,3972.9
2126,2018,6,CA,49,Modoc,11,WHEAT,2,RP,PT,13,Failure of Irrigation Supply,5,MAY,14.0,5751.0
2127,2018,6,CA,49,Modoc,11,WHEAT,2,RP,PT,13,Failure of Irrigation Supply,7,JUL,25.2,9270.1
2128,2018,6,CA,49,Modoc,11,WHEAT,2,RP,PT,13,Failure of Irrigation Supply,6,JUN,85.29,34433.0
2129,2018,6,CA,49,Modoc,11,WHEAT,2,RP,UH,42,Freeze,6,JUN,70.131,44873.17
2130,2018,6,CA,49,Modoc,11,WHEAT,2,RP,R,61,Wind/Excess Wind,1,JAN,57.0,1350.0
2131,2018,6,CA,49,Modoc,84,POTATOES,90,APH,PF,12,Heat,6,JUN,87.06,78820.8
2132,2018,6,CA,49,Modoc,84,POTATOES,90,APH,PF,12,Heat,4,APR,70.55,74775.9
2133,2018,6,CA,49,Modoc,84,POTATOES,90,APH,PF,13,Failure of Irrigation Supply,5,MAY,144.0,143419.0
2134,2018,6,CA,49,Modoc,84,POTATOES,90,APH,PF,13,Failure of Irrigation Supply,7,JUL,286.89,267148.1
2135,2018,6,CA,49,Modoc,84,POTATOES,90,APH,PF,13,Failure of Irrigation Supply,4,APR,37.0,31521.0
2136,2018,6,CA,49,Modoc,84,POTATOES,90,APH,PF,13,Failure of Irrigation Supply,6,JUN,231.61,183483.0
2137,2018,6,CA,49,Modoc,84,POTATOES,90,APH,PF,31,Excess Moisture/Precipitation/Rain,7,JUL,10.4,10941.2
2138,2018,6,CA,49,Modoc,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,377744.0
2139,2018,6,CA,49,Modoc,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,22169.0
2140,2018,6,CA,49,Modoc,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,6115.0
2141,2018,6,CA,49,Modoc,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,341681.0
2142,2018,6,CA,49,Modoc,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,523391.0
2143,2018,6,CA,49,Modoc,91,BARLEY,2,RP,PT,13,Failure of Irrigation Supply,5,MAY,27.0,5951.0
2144,2018,6,CA,49,Modoc,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,11599.0
2145,2018,6,CA,49,Modoc,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,1530.0
2146,2018,6,CA,49,Modoc,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,10144.0
2147,2018,6,CA,51,Mono,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,1130.0
2148,2018,6,CA,51,Mono,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,888.0
2149,2018,6,CA,51,Mono,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,147998.0
2150,2018,6,CA,53,Monterey,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,243754.0
2151,2018,6,CA,53,Monterey,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,7,JUL,0.0,293423.0
2152,2018,6,CA,53,Monterey,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,7,JUL,0.0,18378.0
2153,2018,6,CA,53,Monterey,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,161.0
2154,2018,6,CA,53,Monterey,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,25927.0
2155,2018,6,CA,55,Napa,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,41561.0
2156,2018,6,CA,55,Napa,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,25120.0
2157,2018,6,CA,55,Napa,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,23.0
2158,2018,6,CA,55,Napa,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,43461.0
2159,2018,6,CA,55,Napa,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,206.0
2160,2018,6,CA,55,Napa,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,73494.0
2161,2018,6,CA,57,Nevada,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,8334.0
2162,2018,6,CA,57,Nevada,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,23506.0
2163,2018,6,CA,61,Placer,18,RICE,1,YP,UH,12,Heat,6,JUN,66.9,76181.0
2164,2018,6,CA,61,Placer,18,RICE,2,RP,PF,31,Excess Moisture/Precipitation/Rain,3,MAR,5.8695,4256.5
2165,2018,6,CA,61,Placer,18,RICE,1,YP,P2,31,Excess Moisture/Precipitation/Rain,4,APR,3.8,2457.5
2166,2018,6,CA,61,Placer,18,RICE,1,YP,P2,31,Excess Moisture/Precipitation/Rain,3,MAR,3.8,2457.5
2167,2018,6,CA,61,Placer,18,RICE,3,RPHPE,PF,31,Excess Moisture/Precipitation/Rain,4,APR,272.7,207399.0
2168,2018,6,CA,61,Placer,18,RICE,2,RP,PF,31,Excess Moisture/Precipitation/Rain,4,APR,5.8695,4256.5
2169,2018,6,CA,61,Placer,18,RICE,1,YP,PF,31,Excess Moisture/Precipitation/Rain,4,APR,1009.738,666867.0
2170,2018,6,CA,61,Placer,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,16877.0
2171,2018,6,CA,61,Placer,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,32042.0
2172,2018,6,CA,61,Placer,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,1729.0
2173,2018,6,CA,61,Placer,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,8,AUG,0.0,8926.0
2174,2018,6,CA,63,Plumas,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,9,SEP,0.0,162287.0
2175,2018,6,CA,63,Plumas,9999,All Other Crops,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,42162.0
2176,2018,6,CA,65,Riverside,11,WHEAT,2,RP,UH,11,Drought,4,APR,60.3,3608.0
